,name,country,discipline
1990,Rebecca ROMERO,"GBR, ",Track Cycling
1991,Marc RYAN,"NZL, ",Track Cycling
1992,Peter DARAZS,"HUN, ",Short Track Speed Skating
1993,Elena VIVIANI,"ITA, ",Short Track Speed Skating
1994,Balazs KNOCH,"HUN, ",Short Track Speed Skating
1995,Viktor LOGUNOV,"SUN, ",Track Cycling
1996,Miroslav BOIADJIEV,"BUL, ",Short Track Speed Skating
1997,Cees JUFFERMANS,"NED, ",Short Track Speed Skating
1998,Szandra LAJTOS,"HUN, ",Short Track Speed Skating
1999,Magali FAURE-HUMBERT,"FRA, ",Track Cycling
2000,Wei GUO,,Short Track Speed Skating
2001,Tanya LINDENMUTH,"USA, ",Track Cycling
2002,Walter Fernando PEREZ,"ARG, ",Track Cycling
2003,Michael LECKY,"JAM, ",Road Cycling
2004,Ronald CASSIDY,"TTO, ",Track Cycling
2005,Barbara BALDISSERA,"ITA, ",Short Track Speed Skating
2006,Eduardo BUSTOS CAMACHO,"COL, ",Track Cycling
2007,Erik DUYVELSHOFF,"NED, ",Short Track Speed Skating
2008,Stefan Stefanov KIREV,"BUL, ",Track Cycling
2009,Dariya GONCHAROVA,,Short Track Speed Skating
2010,Xiucheng LU,,Short Track Speed Skating
2011,Anna GAMORINA,,Short Track Speed Skating
2012,Yin-Cheng CHANG,,Short Track Speed Skating
2013,Yue Shueng HAN,,Short Track Speed Skating
2014,Volodymyr GRYGORIEV,"UKR, ",Short Track Speed Skating
2015,Karin THUERIG,"SUI, ",Track Cycling
2016,Ove Krogh RANTS,"DEN, ",Track Cycling
2017,Jeannie LONGO,"FRA, ",Road Cycling
2018,Josh CHEETHAM,"GBR, ",Short Track Speed Skating
2019,Lucia PERETTI,"ITA, ",Short Track Speed Skating
2020,Valerie MALTAIS,"CAN, ",Short Track Speed Skating
2021,Bernadett HEIDUM,"HUN, ",Short Track Speed Skating
2022,Abzal AZHGALIYEV,"KAZ, ",Short Track Speed Skating
2023,Roberto PUKITIS,"LAT, ",Short Track Speed Skating
2024,Olivier JEAN,"CAN, ",Short Track Speed Skating
2025,Samuel GIRARD,"CAN, ",Short Track Speed Skating
2026,Racquel SHEATH,"NZL, ",Track Cycling
2027,Baofang ZHAO,"CHN, ",Track Cycling
2028,Aaron GATE,"NZL, ",Track Cycling
2029,Anastasiia VOINOVA,"RUS, ",Track Cycling
2030,Douglas C. PEACE,"CAN, ",Track Cycling
2031,Angelo DE MARTINO,"ITA, ",Track Cycling
2032,Albert SELLINGER,"USA, ",Track Cycling
2033,Anton (Toni) MERKENS,"GER, ",Track Cycling
2034,Karl August MAGNUSSEN,"DEN, ",Track Cycling
2035,Ernest Henry CHAMBERS,"GBR, ",Track Cycling
2036,Onni Olavi KASSLIN,"FIN, ",Track Cycling
2037,Frank KEEPING,"GBR, ",Track Cycling
2038,Leslie KING,"TTO, ",Track Cycling
2039,Jurgen BARTH,"FRG, ",Track Cycling
2040,Fen-Fang FANG,"TPE, ",Track Cycling
2041,Marty NOTHSTEIN,"USA, ",Track Cycling
2042,Ali WAZIR,"PAK, ",Track Cycling
2043,Neil LLOYD,"ANT, ",Road Cycling
2044,Leon VAN BON,"NED, ",Road Cycling
2045,Carl SUNDQUIST,"USA, ",Track Cycling
2046,Martin JOHANSSON,"SWE, ",Short Track Speed Skating
2047,Jean PATOU,"BEL, ",Road Cycling
2048,J.H. BISHOP,"GBR, ",Track Cycling
2049,Daniel FLYNN,"GBR, ",Track Cycling
2050,F. JUILLET CULAN,"CHI, ",Road Cycling
2051,Henry FULLER,"GBR, ",Track Cycling
2052,Hayden GOMES,"ANT, ",Track Cycling
2053,Chin-Te HSU,"TPE, ",Track Cycling
2054,Choon-Bon TEOW,"MAS, ",Track Cycling
2055,Valeri KHITROV,"SUN, ",Track Cycling
2056,Shahrukh MUHAMMAD,"PAK, ",Road Cycling
2057,Saleem Mahmouud FAROOQI,"PAK, ",Track Cycling
2058,Kenneth Aubrey FARNUM,"JAM, ",Track Cycling
2059,Suprovat CHAKRAVARTY,"IND, ",Road Cycling
2060,Elizaveta KUZNETSOVA,,Short Track Speed Skating
2061,Yize ZANG,,Short Track Speed Skating
2062,Gloria IORIATTI,,Short Track Speed Skating
2063,Stephan Baziel MARTENS,"BEL, ",Track Cycling
2064,Luis Pedro SERRA,"URU, ",Track Cycling
2065,Tamara KASZALA,"HUN, ",Short Track Speed Skating
2066,Lucy TYLER SHARMAN,"AUS, ",Track Cycling
2067,Daniela VLAEVA,"BUL, ",Short Track Speed Skating
2068,Hugo HERRNHOF,"ITA, ",Short Track Speed Skating
2069,David GEORGE,"RSA, ",Road Cycling
2070,Rostislav VARGASHKIN,"SUN, ",Track Cycling
2071,Rob HAYLES,"GBR, ",Road Cycling
2072,Darren MCKENZIE POTTER,"NZL, ",Track Cycling
2073,Leslie HAUPT,"RSA, ",Track Cycling
2074,Niels Christian FREDBORG,"DEN, ",Track Cycling
2075,Jocelyn Charles LOVELL,"CAN, ",Track Cycling
2076,Jessica HEWITT,"CAN, ",Short Track Speed Skating
2077,Klaas Cornelis H. BALK,"NED, ",Track Cycling
2078,Ivan Stanoev TSVETKOV,"BUL, ",Track Cycling
2079,Lubos LOM,"TCH, ",Road Cycling
2080,Kurt ZELLHOFER,"AUT, ",Road Cycling
2081,Jessica VARNISH,"GBR, ",Track Cycling
2082,Jean Louis BAUGNIES,"BEL, ",Track Cycling
2083,Raul VAZQUEZ,"CUB, ",Track Cycling
2084,Hans LUTZ,"FRG, ",Track Cycling
2085,Jimmy WATKINS,"USA, ",Track Cycling
2086,Lauren TAMAYO,"USA, ",Track Cycling
2087,Shane ARCHBOLD,"NZL, ",Track Cycling
2088,Murray STEELE,"NZL, ",Track Cycling
2089,Paul POPP,"AUT, ",Road Cycling
2090,Michael BLATCHFORD,"USA, ",Track Cycling
2091,Colin Recardo FORDE,"BAR, ",Road Cycling
2092,Jose MERCADO ESCARENO,"MEX, ",Track Cycling
2093,Alison SHANKS,"NZL, ",Track Cycling
2094,Wendy HOUVENAGHEL,"GBR, ",Track Cycling
2095,Elena CHALYKH,"RUS, ",Track Cycling
2096,Maria Luisa CALLE WILLIAMS,"COL, ",Track Cycling
2097,Aydar BEKZHANOV,"KAZ, ",Short Track Speed Skating
2098,Daniela Greluis LARREAL CHIRINOS,"VEN, ",Track Cycling
2099,Sergey BORISOV,"RUS, ",Track Cycling
2100,Sonia HUGUET,"FRA, ",Road Cycling
2101,Yoanka GONZALEZ PEREZ,"CUB, ",Track Cycling
2102,Evgeniya RADANOVA,"BUL, ",Short Track Speed Skating
2103,Chun-Kai FENG,"TPE, ",Track Cycling
2104,Jason QUEALLY,"GBR, ",Track Cycling
2105,Craig MACLEAN,"GBR, ",Track Cycling
2106,Kiril PANDOV,"BUL, ",Short Track Speed Skating
2107,Christin PRIEBST,"GER, ",Short Track Speed Skating
2108,Craig ADAIR,"NZL, ",Track Cycling
2109,Winston ATTONG,"TTO, ",Track Cycling
2110,Moemi KIKUCHI,"JPN, ",Short Track Speed Skating
2111,Yoann MARTINEZ,,Short Track Speed Skating
2112,Jung Hyun PARK,,Short Track Speed Skating
2113,Hyo Jun LIM,,Short Track Speed Skating
2114,Volodymyr HRYHORYEV,"UKR, ",Short Track Speed Skating
2115,Marina GEORGIEVA,,Short Track Speed Skating
2116,Julio Cesar HERRERA,"CUB, ",Track Cycling
2117,Adolfo ROMERO QUINONES,"MEX, ",Track Cycling
2118,Manuel Alfonso GARCIA,"GUM, ",Track Cycling
2119,George F. SUMMERS,"GBR, ",Track Cycling
2120,J. NORMAN,"GBR, ",Track Cycling
2121,Walter ANDREWS,"CAN, ",Road Cycling
2122,G. SALINAS MENESES,"CHI, ",Road Cycling
2123,A. VIDAL ARELLANO,"CHI, ",Road Cycling
2124,Antonio Karlos KARLOS SILVESTRE,"BRA, ",Track Cycling
2125,Fu-Hsiang LEE,"TPE, ",Track Cycling
2126,Eugene SAMUEL,"TTO, ",Track Cycling
2127,Roberto MUNOZ,"CHI, ",Road Cycling
2128,Muharud MUKASA,"UGA, ",Road Cycling
2129,Muhammad Naqi MALLICK,"PAK, ",Road Cycling
2130,Otar DADUNASHVILI,"SUN, ",Track Cycling
2131,Lev KIPURSKI,"SUN, ",Track Cycling
2132,Jordan MALONE,"USA, ",Short Track Speed Skating
2133,Apolo Anton OHNO,"USA, ",Short Track Speed Skating
2134,Tianyu HAN,"CHN, ",Short Track Speed Skating
2135,Laurine VAN RIESSEN,"NED, ",Speed Skating
2136,Jun-Ho LEE,"KOR, ",Short Track Speed Skating
2137,JiaJun LI,"CHN, ",Short Track Speed Skating
2138,Jianrou LI,"CHN, ",Short Track Speed Skating
2139,David Liddell BRINK,"USA, ",Track Cycling
2140,Daniel Frank VAN HEUTE,"USA, ",Track Cycling
2141,Nina EVTEEVA,"RUS, ",Short Track Speed Skating
2142,Christy REN,"HKG, ",Short Track Speed Skating
2143,Anke Jannie LANDMAN,"NED, ",Short Track Speed Skating
2144,Valeriya REZNIK,"RUS, ",Short Track Speed Skating
2145,Evgenia RADANOVA,"BUL, ",Track Cycling
2146,Jose VELASQUEZ DE LA CUESTA,"COL, ",Track Cycling
2147,Olga Maria SACASA CRUZ,"NCA, ",Road Cycling
2148,James M. CARNEY,"USA, ",Track Cycling
2149,Wenhao LIANG,"CHN, ",Short Track Speed Skating
2150,Daeheon HWANG,"KOR, ",Short Track Speed Skating
2151,John-Henry KRUEGER,"USA, ",Short Track Speed Skating
2152,Ho-Suk LEE,"KOR, ",Short Track Speed Skating
2153,Taylor PHINNEY,"USA, ",Track Cycling
2154,Arthur F. ANDREWS,"USA, ",Track Cycling
2155,John Henry LAKE,"USA, ",Track Cycling
2156,Alain DE RUYTER,"BEL, ",Short Track Speed Skating
2157,Rusty SMITH,"USA, ",Short Track Speed Skating
2158,Lutz HESSLICH,"GDR, ",Track Cycling
2159,Se Yeong PARK,"KOR, ",Short Track Speed Skating
2160,Lara VAN RUIJVEN,"NED, ",Short Track Speed Skating
2161,Steven Edward HROMJAK,"USA, ",Track Cycling
2162,Qiuhong LIU,"CHN, ",Short Track Speed Skating
2163,Wim DE DEYNE,"BEL, ",Short Track Speed Skating
2164,Tianyu FU,"CHN, ",Short Track Speed Skating
2165,Haonan LI,"CHN, ",Short Track Speed Skating
2166,Frank Peter BRILANDO,"USA, ",Road Cycling
2167,Ekaterina BARANOK,"RUS, ",Short Track Speed Skating
2168,Hye-Kyung WON,"KOR, ",Short Track Speed Skating
2169,Erin W. HARTWELL,"USA, ",Track Cycling
2170,Leontien ZIJLAARD-VAN MOORSEL,"NED, ",Road Cycling
2171,Alfred James SWIFT,"RSA, ",Road Cycling
2172,Ignatius GRONKOWSKI,"USA, ",Road Cycling
2173,Anouk LEBLANC-BOUCHER,"CAN, ",Short Track Speed Skating
2174,Brian Andrew FOWLER,"NZL, ",Track Cycling
2175,Rebecca Lynne TWIGG,"USA, ",Road Cycling
2176,Allen Charles BELL,"USA, ",Track Cycling
2177,Jeffrey Eric SPENCER,"USA, ",Track Cycling
2178,Han-Bin LEE,"KOR, ",Short Track Speed Skating
2179,Francisco ANDREU,"USA, ",Road Cycling
2180,Timothy Howard MOUNTFORD,"USA, ",Track Cycling
2181,Liesbeth MAU ASAM,"NED, ",Short Track Speed Skating
2182,Alex IZYKOWSKI,"USA, ",Short Track Speed Skating
2183,Hyo-Jung KIM,"USA, ",Short Track Speed Skating
2184,Penelope DI LELLA,"NED, ",Short Track Speed Skating
2185,Wan Yiu WONG,"HKG, ",Track Cycling
2186,Chun-Sa BYUN,"KOR, ",Short Track Speed Skating
2187,Jun-Hwan LEE,"KOR, ",Short Track Speed Skating
2188,Eric FLAIM,"USA, ",Speed Skating
2189,Christopher Miles BOARDMAN,"GBR, ",Track Cycling
2190,Jorien TER MORS,"NED, ",Speed Skating
2191,Kexin FAN,"CHN, ",Short Track Speed Skating
2192,J R CELSKI,"USA, ",Short Track Speed Skating
2193,Dajing WU,"CHN, ",Short Track Speed Skating
2194,Seung-Jae LEE,"KOR, ",Short Track Speed Skating
2195,Chun Wing LEUNG,"HKG, ",Track Cycling
2196,John Sebastian HEID,"USA, ",Track Cycling
2197,Rory Thomas O'REILLY,"USA, ",Track Cycling
2198,Caroline HALLISEY,"USA, ",Short Track Speed Skating
2199,Jingnan SHI,"CHN, ",Short Track Speed Skating
2200,Vladimir GRIGOREV,"RUS, ",Short Track Speed Skating
2201,Stephen Jon WOZNICK,"USA, ",Track Cycling
2202,Nelson Beasley VAILS,"USA, ",Track Cycling
2203,David John BRINTON,"USA, ",Track Cycling
2204,Paul WORTH,"GBR, ",Short Track Speed Skating
2205,Min Kyung CHOI,"KOR, ",Short Track Speed Skating
2206,Allison BAVER,"USA, ",Short Track Speed Skating
2207,Xiaolei CHENG,"CHN, ",Short Track Speed Skating
2208,Jung-Su LEE,"KOR, ",Short Track Speed Skating
2209,Mark JACKSON,"NZL, ",Short Track Speed Skating
2210,Jon ELEY,"GBR, ",Short Track Speed Skating
2211,Kyle CARR,"USA, ",Short Track Speed Skating
2212,Semion ELISTRATOV,"RUS, ",Short Track Speed Skating
2213,Jean Charles MATTEI,"FRA, ",Short Track Speed Skating
2214,Reinis PLUME,"LAT, ",Cross-Country
2215,Min-Soo PARK,"KOR, ",Track Cycling
2216,Kam-Man TANG,"HKG, ",Road Cycling
2217,Chol YUN,"PRK, ",Short Track Speed Skating
2218,Sumire KIKUCHI,"JPN, ",Speed Skating
2219,Hongzhi XU,"CHN, ",Short Track Speed Skating
2220,Mei Yu HSIAO,"TPE, ",Track Cycling
2221,Cathy TURNER,"USA, ",Short Track Speed Skating
2222,Matthew JASPER,"GBR, ",Short Track Speed Skating
2223,Erin PORTER,"USA, ",Short Track Speed Skating
2224,Marie-Eve DROLET,"CAN, ",Short Track Speed Skating
2225,Tibor KUN BALINT,"HUN, ",Short Track Speed Skating
2226,Robert BOUCHER,"CAN, ",Track Cycling
2227,Michael MCMILLEN,"NZL, ",Short Track Speed Skating
2228,Tea Riitta VIKSTEDT-NYMAN,"FIN, ",Road Cycling
2229,Jacqueline Mary NELSON,"NZL, ",Road Cycling
2230,Harald WOLF,"GDR, ",Track Cycling
2231,Olaf LUDWIG,"GDR, ",Track Cycling
2232,Sandor LIU SHAOLIN,"HUN, ",Short Track Speed Skating
2233,Mark Brian GORSKI,"USA, ",Track Cycling
2234,Jessica SMITH,"USA, ",Short Track Speed Skating
2235,Seoung Il KIM,"KOR, ",Short Track Speed Skating
2236,Natalia DMITRIEVA,"RUS, ",Short Track Speed Skating
2237,Leon FLACK,"GBR, ",Short Track Speed Skating
2238,Rianne DE VRIES,"NED, ",Short Track Speed Skating
2239,Kam-Po WONG,"HKG, ",Road Cycling
2240,Mohammad Reza BANNA,"IRI, ",Track Cycling
2241,Marina PYLAEVA,"RUS, ",Short Track Speed Skating
2242,Kenneth Michael CARPENTER,"USA, ",Track Cycling
2243,Fai-Lui CHAN,"HKG, ",Road Cycling
2244,Kwong-Choi CHOW,"HKG, ",Road Cycling
2245,Alyson DUDEK,"USA, ",Short Track Speed Skating
2246,Jack WHELBOURNE,"GBR, ",Short Track Speed Skating
2247,Blake SKJELLERUP,"NZL, ",Short Track Speed Skating
2248,Jialiang HAN,"CHN, ",Short Track Speed Skating
2249,Elise CHRISTIE,"GBR, ",Short Track Speed Skating
2250,Yang ZHOU,"CHN, ",Short Track Speed Skating
2251,Alang KIM,"KOR, ",Short Track Speed Skating
2252,Maame BINEY,"USA, ",Short Track Speed Skating
2253,Ziwei REN,"CHN, ",Short Track Speed Skating
2254,Dong-Sung KIM,"KOR, ",Short Track Speed Skating
2255,Xiao Juan DIAO,"HKG, ",Track Cycling
2256,Hsiu-Chen YANG,"TPE, ",Road Cycling
2257,Yong-Mi KIM,"KOR, ",Road Cycling
2258,Xianwei LIU,"CHN, ",Short Track Speed Skating
2259,Yang YANG (S),"CHN, ",Short Track Speed Skating
2260,Lana GEHRING,"USA, ",Short Track Speed Skating
2261,Seung-Hi PARK,"KOR, ",Short Track Speed Skating
2262,Sylvie DAIGLE,"CAN, ",Speed Skating
2263,George Robert Bayune GILES,"NZL, ",Road Cycling
2264,Yun-Mi KIM,"KOR, ",Short Track Speed Skating
2265,Scott KOONS,"USA, ",Short Track Speed Skating
2266,Yanmei ZHANG,"CHN, ",Short Track Speed Skating
2267,Graeme John MILLER,"NZL, ",Road Cycling
2268,Semen ELISTRATOV,"RUS, ",Short Track Speed Skating
2269,Martin E. RODRIGUEZ GUTIERREZ,"COL, ",Track Cycling
2270,Travis JAYNER,"USA, ",Short Track Speed Skating
2271,Ruslan ZAKHAROV,"RUS, ",Short Track Speed Skating
2272,Sanne VAN KERKHOF,"NED, ",Short Track Speed Skating
2273,Pieter Carel C. VAN DER TOUW,"NED, ",Track Cycling
2274,Ki-Hoon KIM,"KOR, ",Short Track Speed Skating
2275,Sarah LINDSAY,"GBR, ",Short Track Speed Skating
2276,Ryon HAN,"PRK, ",Short Track Speed Skating
2277,Ok JONG,"PRK, ",Short Track Speed Skating
2278,Eun-Byul LEE,"KOR, ",Short Track Speed Skating
2279,Michele Orlanda SMITH,"CAY, ",Track Cycling
2280,William Gladstone HARWELL,"GBR, ",Road Cycling
2281,Henry Justaves KALTENBRUN,"RSA, ",Road Cycling
2282,Leonard Lewis MEREDITH,"GBR, ",Road Cycling
2283,Chunlu WANG,"CHN, ",Short Track Speed Skating
2284,Herbert Nicholas FRANCIS,"USA, ",Track Cycling
2285,Thomas HUSCHKE,"GDR, ",Track Cycling
2286,Robert Ernest VEHE,"USA, ",Track Cycling
2287,Emily SCOTT,"USA, ",Short Track Speed Skating
2288,Werner OTTO,"GDR, ",Track Cycling
2289,Richard SHOEBRIDGE,"GBR, ",Short Track Speed Skating
2290,Sangjeong KONG,"KOR, ",Short Track Speed Skating
2291,Stephen Edward HEGG,"USA, ",Road Cycling
2292,Jack Wayne DISNEY,"USA, ",Track Cycling
2293,Maic MALCHOW,"GDR, ",Track Cycling
2294,Mackenzie BLACKBURN,"TPE, ",Short Track Speed Skating
2295,Annita VAN DOORN,"NED, ",Short Track Speed Skating
2296,Si-Bak SUNG,"KOR, ",Short Track Speed Skating
2297,Freek VAN DER WART,"NED, ",Short Track Speed Skating
2298,Tom IVESON,"GBR, ",Short Track Speed Skating
2299,Cindy MEYER,"RSA, ",Short Track Speed Skating
2300,Gholam Hossein KOOHI,"IRI, ",Track Cycling
2301,Yoon-Gy KWAK,"KOR, ",Short Track Speed Skating
2302,Xiu-Lan WANG,"CHN, ",Short Track Speed Skating
2303,Mostafa CHAICHI-RAGHIMI,"IRI, ",Track Cycling
2304,Juan Manuel YERMO SOLAEGUI,"ESP, ",Athletics
2305,Erin GLEASON,"USA, ",Short Track Speed Skating
2306,Kai FENG,"CHN, ",Short Track Speed Skating
2307,Dave ALLARDICE,"GBR, ",Short Track Speed Skating
2308,Andrew NICHOLSON,"NZL, ",Short Track Speed Skating
2309,Da Woon SIN,"KOR, ",Short Track Speed Skating
2310,John Charles VANDE WELDE,"USA, ",Track Cycling
2311,Leigh Francis BARCZEWSKI,"USA, ",Track Cycling
2312,John Weston III SIMES,"USA, ",Track Cycling
2313,Robert W. LIVINGSTON,"USA, ",Track Cycling
2314,Yun-Mi KANG,"KOR, ",Short Track Speed Skating
2315,Vyacheslav KURGINYAN,"RUS, ",Short Track Speed Skating
2316,Olga BELYAKOVA,"RUS, ",Short Track Speed Skating
2317,Pan To Barton LUI,"HKG, ",Short Track Speed Skating
2318,Marina GEORGIEVA-NIKOLOVA,"BUL, ",Short Track Speed Skating
2319,Mikhail RAJINE,"RUS, ",Short Track Speed Skating
2320,Sayuri OSUGA,"JPN, ",Track Cycling
2321,Christian VANDE VELDE,"USA, ",Track Cycling
2322,Katerina NOVOTNA,"CZE, ",Short Track Speed Skating
2323,Bernd DITTERT,"GDR, ",Track Cycling
2324,Christopher NICHOLSON,"NZL, ",Short Track Speed Skating
2325,Jae-Kun SONG,"KOR, ",Short Track Speed Skating
2326,Anthony DOUGLAS,"GBR, ",Short Track Speed Skating
2327,Weilong SONG,"CHN, ",Short Track Speed Skating
2328,Yutong HAN,"CHN, ",Short Track Speed Skating
2329,Chunyu QU,"CHN, ",Short Track Speed Skating
2330,Yara VAN KERKHOF,"NED, ",Short Track Speed Skating
2331,Vojta LOUDIN,"CZE, ",Short Track Speed Skating
2332,Wai Sze LEE,"HKG, ",Track Cycling
2333,Yan WANG,"CHN, ",Athletics
2334,Ankeren VAN KOETSVELD,"NED, ",Short Track Speed Skating
2335,Daniel WEINSTEIN,"USA, ",Short Track Speed Skating
2336,Yulong AN,"CHN, ",Short Track Speed Skating
2337,Yan LI,"CHN, ",Short Track Speed Skating
2338,Klaus-Jürgen GRÜNKE,"GDR, ",Track Cycling
2339,Ming-Shu SHUE,"TPE, ",Road Cycling
2340,Jung-Hyun KWON,"KOR, ",Track Cycling
2341,Katherine REUTTER,"USA, ",Short Track Speed Skating
2342,Luis Angel DE LOS SANTOS,"URU, ",Road Cycling
2343,Min-Jung KIM,"KOR, ",Short Track Speed Skating
2344,Kimberly DERRICK,"USA, ",Short Track Speed Skating
2345,Hui ZHANG,"CHN, ",Short Track Speed Skating
2346,Linlin SUN,"CHN, ",Short Track Speed Skating
2347,Sang HAN,"PRK, ",Short Track Speed Skating
2348,Yu-Yi WENG,"TPE, ",Track Cycling
2349,Elena TIKHANINA,"RUS, ",Short Track Speed Skating
2350,Eun-Kyung CHOI,"KOR, ",Short Track Speed Skating
2351,Harry HARALDSEN,"NOR, ",Track Cycling
2352,Ha-Ri CHO,"KOR, ",Short Track Speed Skating
2353,Joanna WILLIAMS,"GBR, ",Short Track Speed Skating
2354,Jürgen SCHÜTZE,"GDR, ",Track Cycling
2355,François-Louis TREMBLAY,"CAN, ",Short Track Speed Skating
2356,Ingrid HARINGA,"NED, ",Road Cycling
2357,Lian-Li LI,"CHN, ",Short Track Speed Skating
2358,Jean-Pierre VAN ZYL,"RSA, ",Track Cycling
2359,George G. CAMERON,"USA, ",Track Cycling
2360,Sofia PROSVIRNOVA,"RUS, ",Short Track Speed Skating
2361,Chris CREVELING,"USA, ",Short Track Speed Skating
2362,Hans-Jürgen GESCHKE,"GDR, ",Track Cycling
2363,Evelyn Yesenia GARCIA MARROQUIN,"ESA, ",Road Cycling
2364,Valeriya POTEMKINA,"RUS, ",Short Track Speed Skating
2365,Kam Po WONG,"HKG, ",Track Cycling
2366,Karl Edward James BARTON,"GBR, ",Track Cycling
2367,Hossein ASKARI,"IRI, ",Road Cycling
2368,Craig Tyrone MERREN,"CAY, ",Track Cycling
2369,Andrew GABEL,"USA, ",Short Track Speed Skating
2370,Jeanne M. GOLAY,"USA, ",Road Cycling
2371,Sergei KOBYZEV,"RUS, ",Short Track Speed Skating
2372,Igor OZEROV,"RUS, ",Short Track Speed Skating
2373,Su-Ying ZHOU,"CHN, ",Track Cycling
2374,Ming-Fa SHUE,"TPE, ",Track Cycling
2375,Chris WITTY,"USA, ",Track Cycling
2376,Simon CHO,"USA, ",Short Track Speed Skating
2377,Yunfeng MA,"CHN, ",Short Track Speed Skating
2378,Charlotte GILMARTIN,"GBR, ",Short Track Speed Skating
2379,Min-Jin JOO,"KOR, ",Short Track Speed Skating
2380,Tatiana BORODULINA,"RUS, ",Short Track Speed Skating
2381,Seiko HASHIMOTO,"JPN, ",Track Cycling
2382,Gerald Henri BOSCH VAN DRAKESTEIN,"NED, ",Track Cycling
2383,Louis J. WEINTZ,"USA, ",Track Cycling
2384,So-Hee KIM,"KOR, ",Short Track Speed Skating
2385,Nicky GOOCH,"GBR, ",Short Track Speed Skating
2386,Melanie DE LANGE,"NED, ",Short Track Speed Skating
2387,Lothar THOMS,"GDR, ",Track Cycling
2388,Yun-Jae KIM,"KOR, ",Short Track Speed Skating
2389,Roger Jay YOUNG,"USA, ",Track Cycling
2390,Harry Warren III CUTTING,"USA, ",Track Cycling
2391,Sam BEWLEY,"NZL, ",Mountain Bike
2392,Sun-Yu JIN,"KOR, ",Short Track Speed Skating
2393,Wilfred O'REILLY,"GBR, ",Short Track Speed Skating
2394,Paul STANLEY,"GBR, ",Short Track Speed Skating
2395,Miguel Angel DROGUETT HIDALGO,"CHI, ",Track Cycling
2396,Mehrdad AFSHARIAN TARSHIZ,"IRI, ",Track Cycling
2397,Xue KONG,"CHN, ",Short Track Speed Skating
2398,Amy PETERSON,"USA, ",Short Track Speed Skating
2399,John COYLE,"USA, ",Short Track Speed Skating
2400,Yui-Te HSU,"TPE, ",Road Cycling
2401,Eduardo ALVAREZ,"USA, ",Short Track Speed Skating
2402,Meng WANG,"CHN, ",Short Track Speed Skating
2403,Lee-Kyung CHUN,"KOR, ",Short Track Speed Skating
2404,Suk Hee SHIM,"KOR, ",Short Track Speed Skating
2405,Mia MANGANELLO,"USA, ",Short Track Speed Skating
2406,Dequan CHEN,"CHN, ",Short Track Speed Skating
2407,Farrell TREACY,"GBR, ",Short Track Speed Skating
2408,Georgia SIMMERLING,"CAN, ",Alpine Skiing
2409,Debbie PALMER,"GBR, ",Short Track Speed Skating
2410,Jong HO,"PRK, ",Short Track Speed Skating
2411,Heinz RICHTER,"GDR, ",Track Cycling
2412,Ki Ho CHOI,"HKG, ",Track Cycling
2413,Leonard Harvey NITZ,"USA, ",Track Cycling
2414,Ho-Jin SEO,"KOR, ",Short Track Speed Skating
2415,Yueshuang HAN,"HKG, ",Short Track Speed Skating
2416,Maureen KAILA VERGARA,"ESA, ",Road Cycling
2417,Dmitry MIGUNOV,"RUS, ",Short Track Speed Skating
2418,Louise Christine JONES,"GBR, ",Road Cycling
2419,Ji-Hoon CHAE,"KOR, ",Short Track Speed Skating
2420,Bat-Orgil BATCHULUUN,"MGL, ",Short Track Speed Skating
2421,Yang YANG (A),"CHN, ",Short Track Speed Skating
2422,Ok Sil HWANG,"PRK, ",Short Track Speed Skating
2423,Connie PARASKEVIN-YOUNG,"USA, ",Track Cycling
2424,Won Ho LI,"PRK, ",Short Track Speed Skating
2425,Jong Suk YUN,"PRK, ",Short Track Speed Skating
2426,Valentin MILADINOV,,Skeleton
2427,Christa LUDING-ROTHENBURGER,"GDR, ",Track Cycling
2428,Chun Hwa KIM,"PRK, ",Short Track Speed Skating
2429,Hyang Mi RI,"PRK, ",Short Track Speed Skating
2430,Cordia Po Yee TSOI,"HKG, ",Short Track Speed Skating
